# x,top,bottom,cryosphere,recharge
5.254999999999999671e-01,8.069414259430705005e-01,2.218285818967785927e-01,6.549969431760093164e-01,nan
5.264999999999999680e-01,8.063093577496484032e-01,2.218501109804311422e-01,6.550688566668527724e-01,nan
5.274999999999999689e-01,8.056772895562261949e-01,2.218716400640837194e-01,6.551407701576961173e-01,nan
5.284999999999999698e-01,8.050452213628039866e-01,2.218931691477362689e-01,6.548268397989216449e-01,nan
5.294999999999999707e-01,8.044131531693818893e-01,2.219146982313888461e-01,6.542904402292040178e-01,nan
5.304999999999999716e-01,8.037810849759596810e-01,2.214881469169276973e-01,6.537540406594863907e-01,nan
5.314999999999999725e-01,8.031490167825374726e-01,2.209132144619673221e-01,6.532176410897687635e-01,nan
5.324999999999999734e-01,8.025169485891153753e-01,2.203382820070069470e-01,6.526812415200511364e-01,nan
5.334999999999999742e-01,8.018848803956931670e-01,2.197633495520465718e-01,6.521448419503333982e-01,nan
5.344999999999999751e-01,8.012528122022709587e-01,2.191884170970862244e-01,6.516084423806157711e-01,nan
5.354999999999999760e-01,8.006207440088488614e-01,2.186134846421258493e-01,6.510720428108981439e-01,nan
5.364999999999999769e-01,7.999886758154266531e-01,2.180385521871654741e-01,6.505356432411805168e-01,nan
5.374999999999999778e-01,7.993566076220045558e-01,2.174636197322050990e-01,6.499992436714628896e-01,nan
5.384999999999999787e-01,7.987245394285823474e-01,2.168886872772447238e-01,6.494628441017452625e-01,nan
5.394999999999999796e-01,7.980924712351601391e-01,2.163137548222843487e-01,6.489264445320276353e-01,nan
5.404999999999999805e-01,7.974604030417380418e-01,2.157388223673240013e-01,6.483900449623100082e-01,nan
5.414999999999999813e-01,7.968984396613413290e-01,2.151638899123636262e-01,6.478536453925923810e-01,nan
5.424999999999999822e-01,7.964899385143755506e-01,2.145889574574032510e-01,6.473172458228747539e-01,nan
5.434999999999999831e-01,7.960814373674098832e-01,2.140140250024428759e-01,6.467808462531571267e-01,nan
5.444999999999999840e-01,7.956729362204441047e-01,2.134390925474825007e-01,6.462444466834394996e-01,nan
5.454999999999999849e-01,7.952644350734783263e-01,2.128641600925221256e-01,6.457080471137217614e-01,nan
5.464999999999999858e-01,7.948559339265125478e-01,2.122892276375617782e-01,6.451716475440041343e-01,nan
5.474999999999999867e-01,7.944474327795468804e-01,2.117142951826014030e-01,6.446352479742865071e-01,nan
5.484999999999999876e-01,7.940389316325811020e-01,2.111393627276410279e-01,6.440988484045688800e-01,nan
5.494999999999999885e-01,7.936304304856153236e-01,2.105644302726806527e-01,6.435624488348512529e-01,nan
5.504999999999999893e-01,7.932219293386495451e-01,2.099894978177202776e-01,6.430260492651336257e-01,nan
5.514999999999999902e-01,7.928134281916837667e-01,2.094145653627599024e-01,6.425427444292616252e-01,nan
5.524999999999999911e-01,7.924049270447180993e-01,2.088396329077995550e-01,6.421331134298672305e-01,nan
5.534999999999999920e-01,7.919964258977523208e-01,2.082647004528391799e-01,6.417234824304728358e-01,nan
5.544999999999999929e-01,7.915879247507865424e-01,2.077887961055822907e-01,6.413138514310784410e-01,nan
5.554999999999999938e-01,7.911794236038207639e-01,2.073958838835113505e-01,6.409042204316839353e-01,nan
5.564999999999999947e-01,7.907709224568550965e-01,2.070029716614403825e-01,6.404945894322895406e-01,nan
5.574999999999999956e-01,7.903624213098893181e-01,2.066100594393694423e-01,6.400849584328951458e-01,nan
5.584999999999999964e-01,7.899539201629235396e-01,2.062171472172984743e-01,6.396753274335007511e-01,nan
5.594999999999999973e-01,7.895236536798093674e-01,2.058242349952275341e-01,6.392656964341063563e-01,nan
5.604999999999999982e-01,7.890760570829549181e-01,2.054313227731565661e-01,6.388560654347119616e-01,nan
5.614999999999999991e-01,7.886284604861003578e-01,2.050384105510856259e-01,6.384464344353175669e-01,nan
5.625000000000000000e-01,7.881808638892459085e-01,2.046454983290146579e-01,6.380368034359231721e-01,nan
5.635000000000000009e-01,7.877332672923913481e-01,2.042525861069437176e-01,6.376271724365287774e-01,nan
5.645000000000000018e-01,7.872856706955367878e-01,2.038596738848727496e-01,6.372175414371342717e-01,nan
5.655000000000000027e-01,7.868380740986823385e-01,2.034667616628018094e-01,6.368079104377398769e-01,nan
5.665000000000000036e-01,7.863904775018277782e-01,2.030738494407308414e-01,6.363982794383454822e-01,nan
5.675000000000000044e-01,7.859428809049733289e-01,2.026809372186599012e-01,6.359886484389510874e-01,nan
5.685000000000000053e-01,7.854952843081187686e-01,2.022880249965889332e-01,6.355790174395566927e-01,nan
5.695000000000000062e-01,7.850476877112643193e-01,2.018951127745179930e-01,6.351693864401622980e-01,nan
5.705000000000000071e-01,7.846000911144097589e-01,2.015022005524470250e-01,6.347597554407679032e-01,nan
5.715000000000000080e-01,7.841524945175553096e-01,2.011092883303760848e-01,6.343501244413735085e-01,nan
5.725000000000000089e-01,7.837048979207007493e-01,2.007163761083051168e-01,6.339404934419791138e-01,nan
5.735000000000000098e-01,7.832527658475726406e-01,2.003234638862341765e-01,6.335308624425846080e-01,nan
5.745000000000000107e-01,7.826836789401626637e-01,1.999305516641632086e-01,6.331212314431902133e-01,nan
5.755000000000000115e-01,7.821145920327527978e-01,1.995376394420922683e-01,6.327116004437958185e-01,nan
5.765000000000000124e-01,7.815455051253428209e-01,1.991447272200213003e-01,6.323019694444014238e-01,nan
5.775000000000000133e-01,7.809764182179329550e-01,1.987518149979503601e-01,6.319096255806239126e-01,nan
5.785000000000000142e-01,7.804073313105229781e-01,1.983589027758793921e-01,6.315186861448630617e-01,nan
5.795000000000000151e-01,7.798382444031131122e-01,1.979659905538084519e-01,6.311277467091022109e-01,nan
5.805000000000000160e-01,7.792691574957031353e-01,1.975730783317374839e-01,6.307368072733414710e-01,nan
5.815000000000000169e-01,7.787000705882932694e-01,1.972366997778317310e-01,6.303458678375806201e-01,nan
5.825000000000000178e-01,7.781309836808832925e-01,1.969008499066065565e-01,6.299549284018197692e-01,nan
5.835000000000000187e-01,7.775618967734734266e-01,1.965650000353813820e-01,6.295639889660589184e-01,nan
5.845000000000000195e-01,7.769928098660634497e-01,1.962291501641562075e-01,6.291730495302981785e-01,nan
5.855000000000000204e-01,7.764237229586535838e-01,1.958933002929310330e-01,6.287821100945373276e-01,nan
5.865000000000000213e-01,7.758546360512436069e-01,1.955574504217058585e-01,6.283911706587764767e-01,nan
5.875000000000000222e-01,7.752855491438337410e-01,1.952216005504806839e-01,6.280002312230157369e-01,nan
5.885000000000000231e-01,7.747164622364237641e-01,1.948857506792555094e-01,6.276092917872548860e-01,nan
5.895000000000000240e-01,7.741473753290138982e-01,1.945499008080303349e-01,6.272183523514940351e-01,nan
5.905000000000000249e-01,7.736083684493527679e-01,1.942140509368051604e-01,6.268274129157331842e-01,nan
5.915000000000000258e-01,7.732930507686461841e-01,1.938782010655799859e-01,6.264364734799724443e-01,nan
5.925000000000000266e-01,7.729777330879396002e-01,1.935423511943548114e-01,6.260455340442115935e-01,nan
5.935000000000000275e-01,7.726624154072330164e-01,1.932065013231296369e-01,6.257913914163762970e-01,nan
5.945000000000000284e-01,7.723470977265263215e-01,1.928706514519044624e-01,6.255896008433112776e-01,nan
5.955000000000000293e-01,7.720317800458197377e-01,1.925348015806792878e-01,6.253878102702462582e-01,nan
5.965000000000000302e-01,7.717164623651131539e-01,1.921989517094541133e-01,6.251860196971812389e-01,nan
5.975000000000000311e-01,7.714011446844065700e-01,1.918631018382289388e-01,6.249842291241162195e-01,nan
5.985000000000000320e-01,7.710858270036999862e-01,1.915272519670037643e-01,6.247824385510513112e-01,nan
5.995000000000000329e-01,7.707705093229934024e-01,1.911914020957785898e-01,6.245806479779862919e-01,nan
6.005000000000000338e-01,7.704551916422868185e-01,1.908555522245534153e-01,6.243788574049212725e-01,nan
6.015000000000000346e-01,7.701398739615801237e-01,1.905197023533282408e-01,6.241770668318562532e-01,nan
6.025000000000000355e-01,7.698245562808735398e-01,1.901838524821030663e-01,6.239752762587913448e-01,nan
6.035000000000000364e-01,7.695092386001669560e-01,1.898480026108778917e-01,6.237734856857263255e-01,nan
6.045000000000000373e-01,7.691939209194603722e-01,1.895121527396527172e-01,6.235716951126613061e-01,nan
6.055000000000000382e-01,7.688786032387537883e-01,1.891763028684275427e-01,6.233699045395962868e-01,nan
6.065000000000000391e-01,7.685632855580472045e-01,1.887745088767710244e-01,6.231681139665313784e-01,nan
6.075000000000000400e-01,7.682479678773406206e-01,1.883382249142601661e-01,6.229663233934663591e-01,nan
6.085000000000000409e-01,7.679326501966339258e-01,1.879019409517493355e-01,6.227645328204013397e-01,nan
6.095000000000000417e-01,7.676173325159273420e-01,1.874656569892384772e-01,6.222941075416958956e-01,nan
6.105000000000000426e-01,7.673020148352207581e-01,1.870293730267276189e-01,6.217737572681754088e-01,nan
6.115000000000000435e-01,7.669866971545141743e-01,1.865930890642167883e-01,6.212534069946549220e-01,nan
6.125000000000000444e-01,7.666713794738075904e-01,1.861568051017059300e-01,6.207330567211344352e-01,nan
6.135000000000000453e-01,7.663244594729586856e-01,1.857205211391950717e-01,6.202127064476138374e-01,nan
6.145000000000000462e-01,7.657322442180627409e-01,1.852842371766842411e-01,6.196923561740933506e-01,nan
6.155000000000000471e-01,7.651400289631669072e-01,1.848479532141733828e-01,6.191720059005728638e-01,nan
6.165000000000000480e-01,7.645478137082709624e-01,1.844116692516625522e-01,6.186516556270523770e-01,nan
6.175000000000000488e-01,7.639555984533750177e-01,1.839753852891516939e-01,6.181313053535318902e-01,nan
6.185000000000000497e-01,7.633633831984790730e-01,1.835391013266408355e-01,6.176109550800112924e-01,nan
6.195000000000000506e-01,7.627711679435831282e-01,1.831028173641300050e-01,6.170906048064908056e-01,nan
6.205000000000000515e-01,7.621789526886871835e-01,1.826665334016191466e-01,6.165702545329703188e-01,nan
6.215000000000000524e-01,7.615867374337912388e-01,1.822302494391083161e-01,6.160499042594498320e-01,nan
6.225000000000000533e-01,7.609945221788952940e-01,1.817939654765974578e-01,6.155295539859292342e-01,nan
6.235000000000000542e-01,7.604023069239993493e-01,1.813576815140865994e-01,6.150092037124087474e-01,nan
6.245000000000000551e-01,7.598100916691035156e-01,1.809213975515757689e-01,6.144888534388882606e-01,nan
6.255000000000000560e-01,7.592178764142075709e-01,1.804851135890649105e-01,6.139685031653677738e-01,nan
6.265000000000000568e-01,7.586256611593116261e-01,1.800488296265540522e-01,6.134481528918472870e-01,nan
6.275000000000000577e-01,7.580334459044156814e-01,1.796125456640432216e-01,6.129278026183266892e-01,nan
6.285000000000000586e-01,7.574412306495197367e-01,1.791762617015323633e-01,6.123944579278374212e-01,nan
6.295000000000000595e-01,7.568490153946237919e-01,1.787399777390215327e-01,6.118046124757777759e-01,nan
6.305000000000000604e-01,7.562568001397278472e-01,1.783036937765106744e-01,6.112147670237181307e-01,nan
6.315000000000000613e-01,7.556645848848319025e-01,1.778674098139998161e-01,6.106249215716584855e-01,nan
6.325000000000000622e-01,7.550723696299359577e-01,1.774311258514889855e-01,6.100350761195989513e-01,nan
6.335000000000000631e-01,7.544801543750401240e-01,1.769948418889781272e-01,6.094452306675393061e-01,nan
6.345000000000000639e-01,7.538879391201441793e-01,1.765585579264672966e-01,6.088553852154796608e-01,nan
6.355000000000000648e-01,7.533077626194751852e-01,1.761222739639564383e-01,6.082655397634200156e-01,nan
6.365000000000000657e-01,7.530166366559708502e-01,1.756859900014455800e-01,6.076756943113603704e-01,nan
6.375000000000000666e-01,7.527255106924665151e-01,1.751281275984362951e-01,6.070858488593007252e-01,nan
6.385000000000000675e-01,7.524343847289621801e-01,1.742951882669201980e-01,6.064960034072410799e-01,nan
6.395000000000000684e-01,7.521432587654577340e-01,1.734622489354041008e-01,6.059061579551814347e-01,nan
6.404999999999999583e-01,7.518521328019533989e-01,1.726293096038881147e-01,6.053163125031219005e-01,nan
6.414999999999999591e-01,7.515610068384490638e-01,1.717963702723720176e-01,6.047264670510622553e-01,nan
6.424999999999999600e-01,7.512698808749447288e-01,1.709634309408559205e-01,6.041366215990026101e-01,nan
6.434999999999999609e-01,7.509787549114402827e-01,1.701304916093398512e-01,6.035467761469429648e-01,nan
6.444999999999999618e-01,7.506876289479359476e-01,1.692975522778237540e-01,6.029569306948833196e-01,nan
6.454999999999999627e-01,7.503965029844316126e-01,1.684646129463076569e-01,6.023670852428236744e-01,nan
6.464999999999999636e-01,7.501053770209272775e-01,1.676316736147915876e-01,6.017772397907640292e-01,nan
6.474999999999999645e-01,7.498142510574228314e-01,1.667987342832754905e-01,6.011873943387044950e-01,nan
6.484999999999999654e-01,7.495231250939184964e-01,1.659657949517593933e-01,6.004300867960387089e-01,nan
6.494999999999999662e-01,7.492319991304141613e-01,1.651328556202432962e-01,5.995574411902933054e-01,nan
6.504999999999999671e-01,7.489408731669097152e-01,1.642999162887272269e-01,5.986847955845477909e-01,nan
6.514999999999999680e-01,7.486497472034053802e-01,1.634669769572111298e-01,5.978121499788023874e-01,nan
6.524999999999999689e-01,7.483586212399010451e-01,1.626340376256950326e-01,5.969395043730569839e-01,nan
6.534999999999999698e-01,7.471985457264783692e-01,1.618010982941789633e-01,5.960668587673114693e-01,nan
6.544999999999999707e-01,7.459261623594501955e-01,1.609681589626628662e-01,5.951942131615660658e-01,nan
6.554999999999999716e-01,7.446537789924220219e-01,1.601352196311467690e-01,5.943215675558206623e-01,nan
6.564999999999999725e-01,7.433813956253939592e-01,1.593022802996306719e-01,5.934489219500751478e-01,nan
6.574999999999999734e-01,7.421090122583657855e-01,1.584693409681146026e-01,5.925762763443297443e-01,nan
6.584999999999999742e-01,7.408366288913376119e-01,1.576364016365985055e-01,5.917036307385843408e-01,nan
6.594999999999999751e-01,7.395642455243094382e-01,1.568034623050824083e-01,5.908309851328389373e-01,nan
6.604999999999999760e-01,7.382918621572812645e-01,1.559705229735663112e-01,5.899583395270934227e-01,nan
6.614999999999999769e-01,7.370194787902530908e-01,1.551375836420502419e-01,5.890856939213480192e-01,nan
6.624999999999999778e-01,7.357470954232250282e-01,1.538580900616038638e-01,5.882130483156026157e-01,nan
6.634999999999999787e-01,7.344747120561968545e-01,1.524993882623416896e-01,5.873404027098571012e-01,nan
6.644999999999999796e-01,7.332023286891686809e-01,1.511406864630794877e-01,5.864677571041116977e-01,nan
6.654999999999999805e-01,7.319299453221405072e-01,1.497819846638172858e-01,5.855951114983662942e-01,nan
6.664999999999999813e-01,7.306575619551123335e-01,1.484232828645550839e-01,5.847224658926207796e-01,nan
6.674999999999999822e-01,7.292747287408706258e-01,1.470645810652928820e-01,5.836857776241531903e-01,nan
6.684999999999999831e-01,7.277635142377149036e-01,1.457058792660307078e-01,5.820180897432288836e-01,nan
6.694999999999999840e-01,7.262522997345590703e-01,1.443471774667685059e-01,5.803504018623045768e-01,nan
6.704999999999999849e-01,7.247410852314032370e-01,1.429884756675063040e-01,5.786827139813802701e-01,nan
6.714999999999999858e-01,7.232298707282475148e-01,1.416297738682441021e-01,5.770150261004559633e-01,nan
6.724999999999999867e-01,7.217186562250916815e-01,1.402710720689819279e-01,5.753473382195316566e-01,nan
6.734999999999999876e-01,7.202074417219359592e-01,1.389123702697197260e-01,5.736796503386073498e-01,nan
6.744999999999999885e-01,7.186962272187801259e-01,1.375536684704575241e-01,5.720119624576830430e-01,nan
6.754999999999999893e-01,7.171850127156244037e-01,1.361949666711953222e-01,5.703442745767587363e-01,nan
6.764999999999999902e-01,7.156737982124685704e-01,1.348362648719331203e-01,5.686765866958344295e-01,nan
6.774999999999999911e-01,7.141625837093128482e-01,1.334775630726709461e-01,5.670088988149101228e-01,nan
6.784999999999999920e-01,7.126513692061570149e-01,1.321188612734087442e-01,5.653412109339858160e-01,nan
6.794999999999999929e-01,7.114101833809813868e-01,1.307601594741465423e-01,5.636735230530615093e-01,nan
6.804999999999999938e-01,7.102502604240209516e-01,1.294014576748843404e-01,5.620058351721372025e-01,nan
6.814999999999999947e-01,7.090903374670605164e-01,1.280074818441537532e-01,5.603381472912128958e-01,nan
6.824999999999999956e-01,7.079304145101000811e-01,1.262097971508424621e-01,5.586704594102885890e-01,nan
6.834999999999999964e-01,7.067704915531396459e-01,1.244121124575311710e-01,5.570027715293642823e-01,nan
6.844999999999999973e-01,7.056105685961790996e-01,1.226144277642198799e-01,5.553350836484399755e-01,nan
6.854999999999999982e-01,7.044506456392186644e-01,1.208167430709085888e-01,5.536673957675156688e-01,nan
6.864999999999999991e-01,7.032907226822582292e-01,1.190190583775972977e-01,5.519709293190278032e-01,nan
6.875000000000000000e-01,7.021307997252977939e-01,1.172213736842860066e-01,5.502371163420276545e-01,nan
6.885000000000000009e-01,7.009708767683373587e-01,1.154236889909747155e-01,5.485033033650276169e-01,nan
6.895000000000000018e-01,6.998109538113769235e-01,1.136260042976634244e-01,5.467694903880274682e-01,nan
6.905000000000000027e-01,6.986510308544164882e-01,1.118283196043521333e-01,5.450356774110273195e-01,nan
6.915000000000000036e-01,6.974911078974559420e-01,1.100306349110408421e-01,5.433018644340272818e-01,nan
6.925000000000000044e-01,6.963311849404955067e-01,1.082329502177295510e-01,5.415680514570271331e-01,nan
6.935000000000000053e-01,6.951712619835350715e-01,1.064352655244182599e-01,5.398342384800269844e-01,nan
6.945000000000000062e-01,6.940113390265746363e-01,1.046375808311069688e-01,5.381004255030269467e-01,nan
6.955000000000000071e-01,6.928514160696142010e-01,1.028398961377956777e-01,5.363666125260267981e-01,nan
6.965000000000000080e-01,6.916914931126537658e-01,1.010422114444843866e-01,5.346327995490266494e-01,nan
6.975000000000000089e-01,6.905315701556933305e-01,9.924452675117309552e-02,5.328989865720266117e-01,nan
6.985000000000000098e-01,6.893716471987327843e-01,9.744684205786180442e-02,5.311651735950264630e-01,nan
6.995000000000000107e-01,6.877760559191632428e-01,9.564915736455051332e-02,5.294313606180263143e-01,nan
7.005000000000000115e-01,6.840813354488408660e-01,9.385147267123922221e-02,5.276975476410262766e-01,nan
7.015000000000000124e-01,6.803866149785184891e-01,9.205378797792793111e-02,5.259637346640261280e-01,nan
7.025000000000000133e-01,6.766918945081962233e-01,9.025610328461664000e-02,5.242299216870259793e-01,nan
7.035000000000000142e-01,6.729971740378738465e-01,8.845841859130536278e-02,5.224961087100259416e-01,nan
7.045000000000000151e-01,6.693024535675514697e-01,8.666073389799407167e-02,5.207622957330257929e-01,nan
7.055000000000000160e-01,6.656077330972292039e-01,8.444674353696268732e-02,5.190284827560256442e-01,nan
7.065000000000000169e-01,6.623705200607455934e-01,8.222051834468582787e-02,5.170751515381007968e-01,nan
7.075000000000000178e-01,6.604047742168147606e-01,7.999429315240898231e-02,5.148546806566710599e-01,nan
7.085000000000000187e-01,6.584390283728839277e-01,7.776806796013212286e-02,5.126342097752414340e-01,nan
7.095000000000000195e-01,6.564732825289530949e-01,7.554184276785527730e-02,5.104137388938116970e-01,nan
7.105000000000000204e-01,6.545075366850223730e-01,7.331561757557841785e-02,5.081932680123820711e-01,nan
7.115000000000000213e-01,6.525417908410915402e-01,7.108939238330157229e-02,5.059727971309523342e-01,nan
7.125000000000000222e-01,6.505760449971607073e-01,6.886316719102471284e-02,5.037523262495227083e-01,nan
7.135000000000000231e-01,6.486102991532298745e-01,6.663694199874786728e-02,5.015318553680929714e-01,nan
7.145000000000000240e-01,6.466445533092990416e-01,6.441071680647100783e-02,4.993113844866632900e-01,nan
7.155000000000000249e-01,6.446788074653682088e-01,6.218449161419416227e-02,4.970909136052336086e-01,nan
7.165000000000000258e-01,6.427130616214373759e-01,5.995826642191730976e-02,4.948704427238038717e-01,nan
7.175000000000000266e-01,6.407473157775065431e-01,5.773204122964045726e-02,4.926499718423741903e-01,nan
7.185000000000000275e-01,6.387815699335757103e-01,5.550581603736360475e-02,4.904295009609445088e-01,nan
7.195000000000000284e-01,6.368158240896448774e-01,5.327959084508675225e-02,4.882090300795148274e-01,nan
7.205000000000000293e-01,6.348500782457140446e-01,5.105336565280989974e-02,4.857512065539646429e-01,nan
7.215000000000000302e-01,6.322622858213705621e-01,4.882714046053304724e-02,4.829134608989347210e-01,nan
7.225000000000000311e-01,6.290507974535126667e-01,4.660091526825619473e-02,4.800757152439047992e-01,nan
7.235000000000000320e-01,6.258393090856548824e-01,4.437469007597934223e-02,4.772379695888748774e-01,nan
7.245000000000000329e-01,6.226278207177969870e-01,4.214846488370248972e-02,4.744002239338449556e-01,nan
7.255000000000000338e-01,6.194163323499392027e-01,3.992223969142563722e-02,4.715624782788150338e-01,nan
7.265000000000000346e-01,6.162048439820814183e-01,3.769601449914878472e-02,4.687247326237851119e-01,nan
7.275000000000000355e-01,6.129933556142235229e-01,3.546978930687193221e-02,4.658869869687551901e-01,nan
7.285000000000000364e-01,6.097818672463657386e-01,3.324356411459507971e-02,4.630492413137252683e-01,nan
7.295000000000000373e-01,6.065703788785078432e-01,3.113247129298405552e-02,4.602114956586953465e-01,nan
7.305000000000000382e-01,6.033588905106500588e-01,2.947965160338318277e-02,4.573737500036654247e-01,nan
7.315000000000000391e-01,6.001474021427921635e-01,2.782683191378231349e-02,4.545360043486355028e-01,nan
7.325000000000000400e-01,5.977824913305820331e-01,2.617401222418144074e-02,4.516982586936055810e-01,nan
7.335000000000000409e-01,5.961413447810889332e-01,2.452119253458057146e-02,4.488605130385756037e-01,nan
7.345000000000000417e-01,5.945001982315958333e-01,2.286837284497970219e-02,4.460227673835456819e-01,nan
7.355000000000000426e-01,5.928590516821026224e-01,2.121555315537882944e-02,4.431850217285157600e-01,nan
7.365000000000000435e-01,5.912179051326095225e-01,1.956273346577796016e-02,4.418880693776421342e-01,nan
7.375000000000000444e-01,5.895767585831163116e-01,1.790991377617709088e-02,4.411493141432785703e-01,nan
7.385000000000000453e-01,5.879356120336232117e-01,1.625709408657621813e-02,4.404105589089150619e-01,nan
7.395000000000000462e-01,5.862944654841301118e-01,1.460427439697534885e-02,4.396718036745515534e-01,nan
7.405000000000000471e-01,5.846533189346369008e-01,1.295145470737447783e-02,4.389330484401880450e-01,nan
7.415000000000000480e-01,5.830121723851438009e-01,1.129863501777360682e-02,4.381942932058245366e-01,nan
7.425000000000000488e-01,5.813710258356505900e-01,9.645815328172735806e-03,4.374555379714610281e-01,nan
7.435000000000000497e-01,5.797298792861574901e-01,7.992995638571866526e-03,4.367167827370974642e-01,nan
7.445000000000000506e-01,5.791113009374885268e-01,6.340175948970995512e-03,4.359780275027339558e-01,nan
7.455000000000000515e-01,5.791877835641161543e-01,4.687356259370124498e-03,4.352392722683704473e-01,nan
7.465000000000000524e-01,5.792642661907437818e-01,3.034536569769253917e-03,4.345005170340069389e-01,nan
7.475000000000000533e-01,5.793407488173714093e-01,1.381716880168383553e-03,4.337617617996434305e-01,nan
7.485000000000000542e-01,5.794172314439989258e-01,-2.711028094324870815e-04,4.330230065652799221e-01,nan
7.495000000000000551e-01,5.794937140706265533e-01,-1.590635656323830969e-03,4.322842513309164136e-01,nan
7.505000000000000560e-01,5.795701966972541808e-01,-1.544364608401926388e-03,4.317133391037025758e-01,nan
7.515000000000000568e-01,5.796466793238818083e-01,-1.498093560480022023e-03,4.319524392394635814e-01,nan
7.525000000000000577e-01,5.797231619505093247e-01,-1.451822512558117442e-03,4.321915393752246426e-01,nan
7.535000000000000586e-01,5.797996445771369523e-01,-1.405551464636213077e-03,4.324306395109856482e-01,nan
7.545000000000000595e-01,5.798761272037645798e-01,-1.359280416714308496e-03,4.326697396467467094e-01,nan
7.555000000000000604e-01,5.799526098303922073e-01,-1.313009368792404132e-03,4.329088397825077150e-01,nan
7.565000000000000613e-01,5.800290924570197237e-01,-1.266738320870499550e-03,4.331479399182687762e-01,nan
7.575000000000000622e-01,5.801055750836473512e-01,-1.220467272948595186e-03,4.333870400540297818e-01,nan
7.585000000000000631e-01,5.801820577102749787e-01,-1.174196225026690604e-03,4.336261401897908430e-01,nan
7.595000000000000639e-01,5.802585403369026062e-01,-1.127925177104786240e-03,4.338652403255518486e-01,nan
7.605000000000000648e-01,5.803350229635301227e-01,-1.081654129182881875e-03,4.341043404613129097e-01,nan
7.615000000000000657e-01,5.804115055901577502e-01,-1.035383081260977294e-03,4.343434405970739154e-01,nan
7.625000000000000666e-01,5.804879882167853777e-01,-9.891120333390729293e-04,4.345825407328349765e-01,nan
7.635000000000000675e-01,5.805644708434130052e-01,-9.428409854171683480e-04,4.348216408685959822e-01,nan
7.645000000000000684e-01,5.806851370616559205e-01,-8.965699374952638750e-04,4.350607410043570433e-01,nan
7.655000000000000693e-01,5.808569113342607615e-01,-8.502988895733594021e-04,4.352998411401180490e-01,nan
7.665000000000000702e-01,5.810286856068656025e-01,-8.040278416514549291e-04,4.355389412758791101e-01,nan
7.675000000000000711e-01,5.812004598794704435e-01,-7.577567937295505646e-04,4.357780414116401158e-01,nan
7.684999999999999609e-01,5.813722341520752845e-01,-7.114857458076511874e-04,4.360171415474011214e-01,nan
7.694999999999999618e-01,5.815440084246801256e-01,-6.652146978857467145e-04,4.362562416831621825e-01,nan
7.704999999999999627e-01,5.817157826972850776e-01,-6.189436499638422415e-04,4.364953418189231882e-01,nan
7.714999999999999636e-01,5.818875569698899186e-01,-5.726726020419377686e-04,4.367344419546842493e-01,nan
7.724999999999999645e-01,5.820593312424947596e-01,-5.264015541200332956e-04,4.369735420904452550e-01,nan
7.734999999999999654e-01,5.822311055150996006e-01,-4.801305061981288769e-04,4.372126422262063161e-01,nan
7.744999999999999662e-01,5.824028797877044417e-01,-4.338594582762244039e-04,4.373852300682856686e-01,nan
7.754999999999999671e-01,5.825746540603092827e-01,-3.875884103543199310e-04,4.374485419628154070e-01,nan
7.764999999999999680e-01,5.827464283329141237e-01,-3.413173624324154581e-04,4.375118538573452009e-01,nan
7.774999999999999689e-01,5.829182026055189647e-01,-2.950463145105109851e-04,4.375751657518749393e-01,nan
7.784999999999999698e-01,5.830899768781239167e-01,-2.487752665886065664e-04,4.376384776464047333e-01,nan
7.794999999999999707e-01,5.832617511507287578e-01,-2.025042186667020663e-04,4.377017895409344717e-01,nan
7.804999999999999716e-01,5.834335254233335988e-01,-1.562331707447976205e-04,4.377651014354642656e-01,nan
7.814999999999999725e-01,5.836052996959384398e-01,-1.099621228228931475e-04,4.378284133299940040e-01,nan
7.824999999999999734e-01,5.837770739685432808e-01,-6.369107490098868815e-05,4.378917252245237979e-01,nan
7.834999999999999742e-01,5.839488482411481218e-01,-1.742002697908421859e-05,4.379550371190535918e-01,nan
7.844999999999999751e-01,5.841206225137529628e-01,2.885102094282024419e-05,4.380183490135833302e-01,nan
7.854999999999999760e-01,5.842923967863578039e-01,7.512206886472471714e-05,4.380816609081131241e-01,nan
7.864999999999999769e-01,5.843231141598010936e-01,1.213931167866291765e-04,4.381449728026428625e-01,nan
7.874999999999999778e-01,5.842918777474687131e-01,1.676641647085336359e-04,4.382082846971726564e-01,nan
7.884999999999999787e-01,5.842606413351362216e-01,2.139352126304381089e-04,4.382715965917023948e-01,nan
7.894999999999999796e-01,5.842294049228037300e-01,2.602062605523425818e-04,4.383349084862321887e-01,nan
7.904999999999999805e-01,5.841981685104712385e-01,3.064773084742470548e-04,4.383982203807619271e-01,nan
7.914999999999999813e-01,5.841669320981387470e-01,3.527483563961514735e-04,4.384615322752917210e-01,nan
7.924999999999999822e-01,5.841356956858062555e-01,3.990194043180559464e-04,4.385248441698214594e-01,nan
7.934999999999999831e-01,5.841044592734738750e-01,4.452904522399604194e-04,4.385881560643512533e-01,nan
7.944999999999999840e-01,5.840732228611413834e-01,4.915615001618648923e-04,4.386514679588810472e-01,nan
7.954999999999999849e-01,5.840419864488088919e-01,5.378325480837693653e-04,4.387147798534107856e-01,nan
7.964999999999999858e-01,5.840107500364764004e-01,5.841035960056738382e-04,4.387780917479405796e-01,nan
7.974999999999999867e-01,5.839795136241439089e-01,6.303746439275783112e-04,4.388414036424703180e-01,nan
